Czas [ms].1,Ciś. pow. za turb.[Pa],Czas [ms].2,Ciśnienie atmosferyczne[hPa],Czas [ms].11,ECT - wyjście z sil.[°C],Czas [ms].25,MAF[kg/h],Czas [ms].26,Moc[kW],Czas [ms].27,Moment obrotowy[Nm],Czas [ms].29,Obroty[obr/min],Czas [ms].46,Temp. oleju w misce[°C],Czas [ms].48,Temp. otoczenia[°C],Czas [ms].50,Temp. pal. na wyjściu sil.[°C],Czas [ms].55,Temp. powietrza za turb.[°C],Czas [ms].56,Temp. spalin 1/6[°C],Czas [ms].57,Temp. spalin 2/6[°C],Czas [ms].58,Temp. spalin 3/6[°C],Czas [ms].59,Temp. spalin 4/6[°C],Czas [ms].64,Wilgotność względna[%],Czas [ms].72,Zużycie paliwa średnie[g/s]
,,,,,,,,,,455698,274.8999939,455698,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,455718,274.8999939,455718,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,455738,274.8999939,455738,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,455758,274.8999939,455758,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,455778,274.8999939,455778,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,455798,274.8999939,455798,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,455818,274.8999939,455818,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,455838,274.8999939,455838,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,455858,274.8999939,455858,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,455878,274.8999939,455878,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,455898,274.8999939,455898,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,455918,274.8999939,455918,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,455938,274.8999939,455938,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,455958,274.8999939,455958,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,455978,274.8999939,455978,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,455998,274.8999939,455998,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456018,274.8999939,456018,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456038,274.8999939,456038,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456058,275.0,456058,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456078,275.0,456078,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456098,275.0,456098,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456118,275.0,456118,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456138,275.0,456138,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456159,275.0,456159,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456178,275.0,456178,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456198,275.0,456198,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456218,275.1000061,456218,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456238,275.0,456238,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456259,275.1000061,456259,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456279,275.1000061,456279,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456299,275.1000061,456299,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456319,275.1000061,456319,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456339,275.1000061,456339,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456359,275.1000061,456359,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456379,275.1000061,456379,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456399,275.2000122,456399,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456419,275.2000122,456419,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456439,275.2000122,456439,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456459,275.2999878,456459,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456479,275.2999878,456479,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456499,275.3999939,456499,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456519,275.3999939,456519,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456539,275.5,456539,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456559,275.5,456559,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456579,275.6000061,456579,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456599,275.7000122,456599,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456619,275.7999878,456619,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456639,275.8999939,456639,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456659,276.0,456659,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456679,276.1000061,456679,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456699,276.2000122,456699,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456719,276.2999878,456719,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456739,276.3999939,456739,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456759,276.6000061,456759,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456779,276.7000122,456779,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456799,276.8999939,456799,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456819,277.0,456819,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456839,277.2000122,456839,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456859,277.2999878,456859,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456879,277.5,456879,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456899,277.7000122,456899,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456919,277.8999939,456919,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456940,278.1000061,456940,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456960,278.2000122,456960,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,456980,278.5,456980,1594,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457000,278.6000061,457000,1594,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457020,278.7999878,457020,1594,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457040,279.0,457040,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457060,279.2000122,457060,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457080,279.3999939,457080,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457100,279.6000061,457100,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457120,279.7999878,457120,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457140,280.0,457140,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457160,280.2000122,457160,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457180,280.3999939,457180,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457200,280.7000122,457200,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457220,280.8999939,457220,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457240,281.1000061,457240,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457260,281.2999878,457260,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457280,281.5,457280,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457300,281.7000122,457300,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457320,281.8999939,457320,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457340,282.2000122,457340,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457360,282.3999939,457360,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457380,282.6000061,457380,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457400,282.7999878,457400,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457420,283.0,457420,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457440,283.2000122,457440,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457460,283.5,457460,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457480,283.7000122,457480,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457500,283.8999939,457500,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457520,284.1000061,457520,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457540,284.3999939,457540,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457560,284.6000061,457560,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457580,284.7999878,457580,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457600,285.1000061,457600,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457621,285.2999878,457621,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457641,285.6000061,457641,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457661,285.7999878,457661,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457681,286.1000061,457681,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457701,286.2999878,457701,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457721,286.5,457721,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457741,286.7999878,457741,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457761,287.0,457761,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457781,287.2999878,457781,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457801,287.5,457801,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457821,287.7000122,457821,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457841,288.0,457841,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457861,288.2000122,457861,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457881,288.3999939,457881,1594,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457901,288.7000122,457901,1594,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457921,288.8999939,457921,1594,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457941,289.2000122,457941,1594,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457961,289.3999939,457961,1594,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,457981,289.6000061,457981,1593,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458001,289.7999878,458001,1593,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458021,290.0,458021,1593,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458041,290.2999878,458041,1593,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458061,290.5,458061,1593,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458081,290.7000122,458081,1593,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458101,290.8999939,458101,1593,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458121,291.1000061,458121,1593,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458141,291.2999878,458141,1593,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458162,291.5,458162,1593,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458181,291.7000122,458181,1593,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458201,291.8999939,458201,1593,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458221,292.1000061,458221,1594,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458241,292.2999878,458241,1594,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458261,292.5,458261,1594,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458281,292.6000061,458281,1594,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458301,292.7999878,458301,1594,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458322,293.0,458322,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458342,293.1000061,458342,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458362,293.2999878,458362,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458382,293.3999939,458382,1595,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458402,293.6000061,458402,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458422,293.7999878,458422,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458442,293.8999939,458442,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458462,294.1000061,458462,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458482,294.2999878,458482,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458502,294.5,458502,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458522,294.6000061,458522,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458542,294.7999878,458542,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458562,294.8999939,458562,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458582,295.1000061,458582,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458602,295.2999878,458602,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458622,295.3999939,458622,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458642,295.6000061,458642,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458662,295.7000122,458662,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458682,295.8999939,458682,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458702,296.0,458702,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458722,296.2000122,458722,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458742,296.3999939,458742,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458762,296.5,458762,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458782,296.7000122,458782,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458802,296.7999878,458802,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458822,297.0,458822,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458842,297.1000061,458842,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458862,297.2999878,458862,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458882,297.3999939,458882,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458902,297.5,458902,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458922,297.7000122,458922,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458942,297.7999878,458942,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458962,297.8999939,458962,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,458982,298.0,458982,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459002,298.1000061,459002,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459023,298.2999878,459023,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459043,298.3999939,459043,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459063,298.3999939,459063,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459083,298.5,459083,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459103,298.6000061,459103,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459123,298.7000122,459123,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459143,298.7999878,459143,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459163,298.7999878,459163,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459183,298.8999939,459183,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459203,299.0,459203,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459223,299.0,459223,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459243,299.0,459243,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459263,299.1000061,459263,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459283,299.1000061,459283,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459303,299.2000122,459303,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459323,299.2000122,459323,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459343,299.2000122,459343,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459363,299.2000122,459363,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459383,299.2000122,459383,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459403,299.2000122,459403,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459423,299.2000122,459423,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459443,299.2000122,459443,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459463,299.1000061,459463,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459483,299.1000061,459483,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459503,299.1000061,459503,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459523,299.1000061,459523,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459543,299.0,459543,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459563,299.0,459563,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459583,299.0,459583,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459603,299.0,459603,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459623,298.8999939,459623,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459643,298.8999939,459643,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459664,298.8999939,459664,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459683,298.7999878,459683,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459704,298.7999878,459704,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459724,298.7999878,459724,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459744,298.7000122,459744,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459764,298.7000122,459764,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459784,298.7000122,459784,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459804,298.6000061,459804,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459824,298.6000061,459824,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459844,298.6000061,459844,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459864,298.5,459864,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459884,298.5,459884,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459904,298.5,459904,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459924,298.3999939,459924,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459944,298.3999939,459944,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459964,298.2999878,459964,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,459984,298.2999878,459984,1596,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460004,298.2999878,460004,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460024,298.2999878,460024,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460044,298.2999878,460044,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460064,298.2000122,460064,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460084,298.2000122,460084,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460104,298.2000122,460104,1597,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460124,298.2000122,460124,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460144,298.2000122,460144,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460164,298.2000122,460164,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460184,298.2000122,460184,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460204,298.2000122,460204,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460224,298.2000122,460224,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460244,298.2000122,460244,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460264,298.2000122,460264,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460284,298.2000122,460284,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460304,298.2000122,460304,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460324,298.2999878,460324,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460344,298.2999878,460344,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460364,298.2999878,460364,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460384,298.2999878,460384,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460405,298.3999939,460405,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460425,298.3999939,460425,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460445,298.3999939,460445,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460465,298.5,460465,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460485,298.5,460485,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460505,298.5,460505,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460525,298.5,460525,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460545,298.6000061,460545,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460565,298.6000061,460565,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460585,298.6000061,460585,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460605,298.6000061,460605,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460625,298.7000122,460625,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460645,298.7000122,460645,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460665,298.7000122,460665,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460685,298.7999878,460685,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460705,298.7999878,460705,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460725,298.7999878,460725,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460745,298.8999939,460745,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460765,298.8999939,460765,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460785,299.0,460785,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460805,299.0,460805,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460825,299.0,460825,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460845,299.0,460845,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460865,299.0,460865,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460885,299.1000061,460885,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460905,299.1000061,460905,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460925,299.1000061,460925,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460945,299.1000061,460945,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460965,299.2000122,460965,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,460985,299.1000061,460985,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461005,299.2000122,461005,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461025,299.2000122,461025,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461045,299.2000122,461045,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461065,299.2000122,461065,1598,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461086,299.2000122,461086,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461106,299.2000122,461106,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461126,299.2000122,461126,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461146,299.2000122,461146,1599,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461166,299.2000122,461166,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461186,299.2999878,461186,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461206,299.2999878,461206,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461226,299.2999878,461226,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461246,299.2999878,461246,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461266,299.2999878,461266,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461286,299.2999878,461286,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461306,299.2999878,461306,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461326,299.2999878,461326,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461346,299.2999878,461346,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461366,299.2999878,461366,1600,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461386,299.2999878,461386,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461406,299.2999878,461406,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461426,299.2999878,461426,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461446,299.3999939,461446,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461466,299.3999939,461466,1601,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461486,299.3999939,461486,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461506,299.3999939,461506,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461526,299.3999939,461526,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461546,299.3999939,461546,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461566,299.3999939,461566,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461586,299.3999939,461586,1602,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461606,299.5,461606,1603,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461626,299.5,461626,1603,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461646,299.5,461646,1603,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461667,299.5,461667,1603,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461686,299.5,461686,1603,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461706,299.5,461706,1604,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461726,299.5,461726,1604,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461746,299.5,461746,1604,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461766,299.5,461766,1604,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,461787,299.6000061,461787,1604,,,,,,,,,,,,,,,,,,,,
