Czas [ms];Obroty[obr/min];
463695;1516;
463715;1516;
463735;1515;
463755;1515;
463775;1514;
463795;1514;
463815;1513;
463835;1513;
463855;1513;
463875;1512;
463896;1512;
463916;1512;
463936;1511;
463956;1511;
463976;1511;
463996;1510;
464016;1510;
464036;1509;
464056;1509;
464076;1509;
464096;1509;
464116;1508;
464136;1508;
464156;1508;
464176;1507;
464196;1507;
464216;1506;
464236;1506;
464256;1506;
464276;1506;
464296;1505;
464316;1505;
464336;1505;
464356;1504;
464376;1504;
464396;1504;
464417;1504;
464436;1503;
464456;1503;
464476;1503;
464496;1502;
464516;1502;
464536;1502;
464556;1502;
464576;1501;
464597;1501;
464617;1501;
464637;1501;
464657;1501;
464677;1500;
464697;1501;
464717;1501;
464737;1501;
464757;1501;
464777;1501;
464797;1501;
464817;1501;
464837;1501;
464857;1502;
464877;1502;
464897;1502;
464917;1502;
464937;1503;
464957;1503;
464977;1503;
464997;1503;
465017;1504;
465037;1504;
465057;1504;
465077;1504;
465097;1504;
465117;1505;
465137;1505;
465157;1505;
465177;1505;
465197;1505;
465217;1505;
465237;1505;
465257;1506;
465278;1506;
465298;1506;
465318;1506;
465338;1507;
465358;1507;
465378;1507;
465398;1507;
465418;1507;
465438;1507;
465458;1507;
465478;1508;
465498;1508;
465518;1508;
465538;1508;
465558;1508;
465578;1508;
465598;1508;
465618;1508;
465638;1508;
465658;1508;
465678;1508;
465698;1508;
465718;1509;
465738;1509;
465758;1509;
465778;1509;
465798;1509;
465818;1510;
465838;1510;
465858;1510;
465878;1510;
465898;1511;
465919;1511;
465938;1511;
465958;1511;
465979;1511;
465999;1512;
466019;1512;
466039;1512;
466059;1512;
466079;1512;
466099;1512;
466119;1512;
466139;1512;
466159;1512;
466179;1512;
466199;1512;
466219;1513;
466239;1513;
466259;1512;
466279;1512;
466299;1512;
466319;1512;
466339;1512;
466359;1512;
466379;1511;
466399;1511;
466419;1510;
466439;1510;
466459;1510;
466479;1509;
466499;1509;
466519;1508;
466539;1508;
466559;1507;
466579;1506;
466599;1506;
466619;1505;
466639;1505;
466660;1504;
466680;1503;
466700;1503;
466720;1502;
466740;1502;
466760;1502;
466780;1502;
466800;1501;
466820;1501;
466840;1501;
466860;1501;
466880;1502;
466900;1502;
466920;1502;
466940;1502;
466960;1502;
466980;1503;
467000;1503;
467020;1503;
467040;1504;
467060;1504;
467080;1505;
467100;1505;
467120;1506;
467140;1506;
467160;1506;
467180;1507;
467200;1507;
467220;1507;
467240;1508;
467260;1508;
467280;1508;
467300;1508;
467320;1508;
467340;1509;
467361;1509;
467381;1509;
467401;1509;
467421;1509;
467441;1509;
467461;1509;
467481;1509;
467501;1509;
467521;1509;
467541;1509;
467561;1509;
467581;1509;
467601;1509;
467621;1509;
467641;1509;
467661;1509;
467681;1509;
467701;1508;
467721;1508;
467741;1508;
467761;1507;
467781;1507;
467801;1507;
467821;1506;
467841;1506;
467861;1505;
467881;1505;
467901;1505;
467922;1504;
467941;1504;
467961;1503;
467981;1503;
468001;1503;
468021;1502;
468042;1502;
468062;1502;
468082;1501;
468102;1501;
468122;1500;
468142;1500;
468162;1500;
468182;1500;
468202;1499;
468222;1499;
468242;1499;
468262;1499;
468282;1499;
468302;1499;
468322;1499;
468342;1499;
468362;1498;
468382;1498;
468402;1498;
468422;1498;
468442;1498;
468462;1498;
468482;1498;
468502;1498;
468522;1498;
468542;1498;
468562;1498;
468582;1497;
468602;1498;
468622;1498;
468642;1498;
468662;1498;
468682;1498;
468702;1498;
468722;1498;
468743;1498;
468763;1498;
468783;1499;
468803;1499;
468823;1499;
468843;1499;
468863;1500;
468883;1500;
468903;1500;
468923;1500;
468943;1501;
468963;1501;
468983;1501;
469003;1501;
469023;1501;
469043;1501;
469063;1501;
469083;1502;
469103;1502;
469123;1502;
469143;1502;
469163;1502;
469183;1502;
469203;1502;
469223;1502;
469243;1502;
469263;1502;
469283;1502;
469303;1502;
469323;1502;
469343;1502;
469363;1502;
469383;1502;
469403;1502;
469424;1502;
469444;1502;
469464;1501;
469484;1502;
469504;1502;
469524;1502;
469544;1501;
469564;1501;
469584;1501;
469604;1501;
469624;1501;
469644;1501;
469664;1501;
469684;1500;
469704;1500;
469724;1500;
469744;1500;
469764;1500;
469784;1500;
469804;1500;
469824;1500;
469844;1500;
469864;1500;
469884;1500;
469904;1500;
469924;1500;
469944;1500;
469964;1500;
469984;1500;
470004;1500;
470024;1500;
470044;1500;
470064;1500;
470084;1500;
470104;1500;
470125;1500;
470145;1500;
470165;1500;
470185;1500;
470205;1500;
470225;1500;
470245;1500;
470265;1500;
470285;1500;
470305;1500;
470325;1500;
470345;1500;
470365;1500;
470385;1500;
470405;1500;
470425;1500;
470445;1500;
470465;1500;
470485;1500;
470505;1500;
470525;1500;
470545;1501;
470565;1501;
470585;1501;
470605;1501;
470625;1501;
470645;1501;
470665;1501;
470685;1501;
470705;1501;
470725;1501;
470745;1500;
470765;1501;
470785;1501;
470806;1501;
470826;1501;
470846;1501;
470866;1501;
470886;1501;
470906;1501;
470926;1501;
470946;1501;
470966;1501;
470986;1501;
471006;1501;
471026;1501;
471046;1501;
471066;1500;
471086;1501;
471106;1501;
471126;1501;
471146;1501;
471166;1501;
471186;1501;
471206;1501;
471226;1501;
471246;1501;
471266;1501;
471286;1501;
471306;1501;
471326;1501;
471346;1501;
471366;1501;
471386;1501;
471406;1501;
471427;1501;
471446;1501;
471466;1501;
471486;1501;
471507;1501;
471527;1501;
471547;1501;
471567;1501;
471587;1501;
471607;1501;
471627;1501;
471647;1501;
471667;1501;
471687;1501;
471707;1501;
471727;1501;
471747;1501;
471767;1501;
471787;1501;
471807;1502;
471827;1502;
471847;1502;
471867;1502;
471887;1502;
471907;1502;
471927;1502;
471947;1502;
471967;1502;
471987;1502;
472007;1502;
472027;1502;
472047;1502;
472067;1502;
472087;1502;
472107;1501;
472127;1502;
472147;1502;
472167;1502;
472187;1501;
472208;1501;
472228;1502;
472248;1502;
472268;1501;
472288;1501;
472308;1501;
472328;1501;
472348;1501;
472368;1501;
472388;1501;
472408;1501;
472428;1500;
472448;1500;
472468;1500;
472488;1500;
472508;1500;
472528;1500;
472548;1500;
472568;1500;
472588;1500;
472608;1500;
472628;1500;
472648;1500;
472668;1499;
472688;1499;
472708;1498;
472728;1497;
472748;1496;
472768;1494;
472788;1492;
472808;1488;
472828;1484;
472848;1480;
472868;1474;
472889;1469;
472909;1462;
472929;1455;
472949;1448;
472969;1441;
472989;1433;
473009;1426;
473029;1418;
473049;1411;
473069;1403;
473089;1396;
473109;1388;
473129;1381;
473149;1374;
473169;1366;
473189;1359;
473209;1351;
473229;1344;
473249;1336;
473269;1329;
473289;1322;
473309;1314;
473329;1307;
473349;1300;
473369;1293;
473389;1286;
473409;1278;
473430;1271;
473449;1264;
473469;1256;
473489;1249;
473509;1242;
473529;1235;
473549;1228;
473569;1221;
473590;1214;
473610;1207;
473630;1199;
473650;1193;
473670;1186;
473690;1179;
473710;1172;
473730;1164;
473750;1158;
473770;1151;
473790;1144;
473810;1137;
473830;1130;
473850;1123;
473870;1116;
473890;1109;
473910;1102;
473930;1095;
473950;1088;
473970;1081;
473990;1075;
474010;1068;
474030;1061;
474050;1054;
474070;1048;
474090;1041;
474110;1034;
474130;1027;
474150;1021;
474170;1014;
474190;1007;
474210;1000;
474230;993;
474250;987;
474271;980;
474291;973;
474311;967;
474331;960;
474351;953;
474371;947;
474391;941;
474411;935;
474431;929;
474451;922;
474471;916;
474491;910;
474511;904;
474531;898;
474551;893;
474571;887;
474591;882;
474611;876;
474631;871;
474651;867;
474671;862;
474691;858;
474711;853;
474731;849;
474751;846;
474771;842;
474791;839;
474811;837;
474831;835;
474851;833;
474871;831;
474891;830;
474911;829;
474932;828;
474951;828;
474972;828;
474992;828;
475012;829;
475032;829;
475052;829;
475072;830;
475092;831;
475112;831;
475132;832;
475152;833;
475172;833;
475192;834;
475212;835;
475232;835;
475252;836;
475272;837;
475292;837;
475312;838;
475332;838;
475352;839;
475372;840;
475392;840;
475412;841;
475432;841;
475452;842;
475472;842;
475492;842;
475512;843;
475532;843;
475552;843;
475572;844;
475592;844;
475612;844;
475632;844;
475653;844;
475673;844;
475693;844;
475713;843;
475733;843;
475753;843;
475773;842;
475793;842;
475813;841;
475833;841;
475853;840;
475873;839;
475893;838;
475913;837;
475933;836;
475953;836;
475973;835;
475993;834;
476013;832;
476033;831;
476053;830;
476073;829;
476093;828;
476113;827;
476133;826;
476153;825;
476173;823;
476193;822;
476213;821;
476233;821;
476253;820;
476273;819;
476293;818;
476313;817;
476333;817;
476354;816;
476374;815;
476394;815;
476414;815;
476434;814;
476454;814;
476474;813;
476494;813;
476514;813;
476534;813;
476554;812;
476574;812;
476594;812;
476614;812;
476634;812;
476654;812;
476674;811;
476694;811;
476714;811;
476734;811;
476754;811;
476774;811;
476794;811;
476814;811;
476834;811;
476854;811;
476874;811;
476894;811;
476914;811;
476935;811;
476954;811;
476974;811;
476994;811;
477014;811;
477035;811;
477055;811;
477075;811;
477095;811;
477115;810;
477135;810;
477155;811;
477175;811;
477195;810;
477215;810;
477235;810;
477255;810;
477275;810;
477295;810;
477315;810;
477335;810;
477355;810;
477375;810;
477395;810;
477415;810;
477435;810;
477455;810;
477475;809;
477495;809;
477515;809;
477535;809;
477555;809;
477575;809;
477595;809;
477615;808;
477635;808;
477655;808;
477675;808;
477695;808;
477715;807;
477736;807;
477756;807;
477776;807;
477796;807;
477816;807;
477836;807;
477856;807;
477876;807;
477896;806;
477916;806;
477936;806;
477956;806;
477976;805;
477996;805;
478016;805;
478036;805;
478056;805;
478076;805;
478096;804;
478116;804;
478136;804;
478156;804;
478176;804;
478196;804;
478216;804;
478236;803;
478256;803;
478276;803;
478296;803;
478316;803;
478336;803;
478356;803;
478376;803;
478396;803;
478416;803;
478437;803;
478457;803;
478477;803;
478497;803;
478517;803;
478537;803;
478557;803;
478577;803;
478597;803;
478617;804;
478637;804;
478657;804;
478677;804;
478697;804;
478717;804;
478737;803;
478757;804;
478777;804;
478797;804;
478817;804;
478837;804;
478857;803;
478877;803;
478897;803;
478917;803;
478937;804;
478957;803;
478977;803;
478997;803;
479017;803;
479037;803;
479057;803;
479077;803;
479097;803;
479118;803;
479138;803;
479158;803;
479178;803;
479198;803;
479218;803;
479238;803;
479258;803;
479278;803;
479298;802;
479318;802;
479338;802;
479358;802;
479378;802;
479398;803;
479418;803;
479438;803;
479458;803;
479478;803;
479498;803;
479518;803;
479538;803;
479558;803;
479578;803;
479598;803;
479618;802;
479638;802;
479658;802;
479678;802;
479698;802;
479718;802;
479738;802;
479758;802;
479778;802;
479798;802;
479819;802;
479839;802;
479859;802;
479879;802;
479899;802;
479919;802;
479939;802;
479959;802;
479979;802;
479999;802;
480019;801;
480039;801;
480059;801;
480079;801;
480099;801;
480119;801;
480139;801;
480159;801;
480179;801;
480199;801;
480219;801;
480239;801;
480259;801;
480279;801;
480299;801;
480319;801;
480339;801;
480359;801;
480379;801;
480399;801;
480419;801;
480440;801;
480459;801;
480479;801;
480500;801;
480520;801;
480540;801;
480560;801;
480580;801;
480600;801;
480620;801;
480640;801;
480660;801;
480680;801;
480700;801;
480720;801;
480740;802;
480760;802;
480780;802;
480800;802;
480820;801;
480840;801;
480860;801;
480880;802;
480900;802;
480920;802;
480940;802;
480960;801;
480980;801;
481000;801;
481020;801;
481040;801;
481060;801;
481080;801;
481100;801;
481120;801;
481140;801;
481160;801;
481180;801;
481201;801;
481221;801;
481241;801;
481261;801;
481281;801;
481301;801;
481321;801;
481341;801;
481361;801;
481381;801;
481401;801;
481421;800;
481441;800;
481461;800;
481481;801;
481501;801;
481521;801;
481541;801;
481561;801;
481581;801;
481601;801;
481621;801;
481641;801;
481661;801;
481681;801;
481701;801;
481721;801;
481741;801;
481761;801;
481781;801;
481801;801;
481821;801;
481841;801;
481861;801;
481882;801;
481902;801;
481922;801;
481942;801;
481962;801;
481982;801;
482002;801;
482022;801;
482042;801;
482062;801;
482082;801;
482102;801;
482122;802;
482142;802;
482162;802;
482182;802;
482202;802;
482222;802;
482242;802;
482262;802;
482282;802;
482302;802;
482322;801;
482342;801;
482362;801;
482382;801;
482402;801;
482422;801;
482443;801;
482462;801;
482482;801;
482502;801;
482522;801;
482542;801;
482562;801;
482583;801;
482603;801;
482623;800;
482643;800;
482663;801;
482683;801;
482703;801;
482723;801;
482743;801;
482763;801;
482783;801;
482803;801;
482823;801;
482843;802;
482863;802;
482883;802;
482903;801;
482923;801;
482943;801;
482963;802;
482983;802;
483003;802;
483023;802;
483043;802;
